2023-04-17 15:39:57	50000000.0	19.0	36.657562	1.465068	1.999883	1.995
2023-04-17 15:39:57	52100000.0	19.0	36.669354	1.465187	2.000011	1.991
2023-04-17 15:39:58	54204200.0	19.0	36.661313	1.465039	1.999931	1.99
2023-04-17 15:39:58	56312608.4	19.0	36.651667	1.465083	2.000011	1.992
2023-04-17 15:39:59	58425233.6168	19.0	36.660771	1.465039	1.999876	1.99
2023-04-17 15:39:59	60542084.084034	19.0	36.650604	1.465262	1.999947	1.995
2023-04-17 15:39:59	62663168.252202	19.0	36.654396	1.465173	1.99982	1.991
2023-04-17 15:40:00	64788494.588706	19.0	36.663042	1.465366	1.999916	1.996
2023-04-17 15:40:00	66918071.577883	19.0	36.655354	1.465306	1.999859	1.991
2023-04-17 15:40:01	69051907.721039	19.0	36.656917	1.465306	1.999995	1.992
2023-04-17 15:40:01	71190011.536481	19.0	36.655292	1.46544	1.999868	1.994
2023-04-17 15:40:02	73332391.559554	19.0	36.665292	1.465306	1.999956	1.994
2023-04-17 15:40:02	75479056.342673	19.0	36.658875	1.465396	1.999964	1.995
2023-04-17 15:40:02	77630014.455359	19.0	36.661604	1.465351	1.999828	1.995
2023-04-17 15:40:03	79785274.484269	19.0	36.672208	1.465366	1.999939	1.995
2023-04-17 15:40:03	81944845.033238	19.0	36.666729	1.46544	1.999859	1.992
2023-04-17 15:40:04	84108734.723304	19.0	36.667271	1.465396	1.999795	1.996
2023-04-17 15:40:04	86276952.192751	19.0	36.663583	1.465351	1.999916	1.994
2023-04-17 15:40:04	88449506.097137	19.0	36.659167	1.465559	1.999916	1.989
2023-04-17 15:40:05	90626405.109331	19.0	36.6615	1.465485	1.999844	1.991
2023-04-17 15:40:05	92807657.91955	19.0	36.663042	1.46541	1.999892	1.99
2023-04-17 15:40:06	94993273.235389	19.0	36.6625	1.46547	1.999971	1.991
2023-04-17 15:40:06	97183259.781859	19.0	36.659875	1.465515	1.999892	1.99
2023-04-17 15:40:06	99377626.301423	19.0	36.656854	1.465485	1.999811	1.988
2023-04-17 15:40:07	101576381.554026	19.0	36.669292	1.465396	1.999956	1.992
2023-04-17 15:40:07	103779534.317134	19.0	36.660708	1.465604	1.999939	1.988
2023-04-17 15:40:08	105987093.385768	19.0	36.663583	1.465515	1.999811	1.99
2023-04-17 15:40:08	108199067.57254	19.0	36.659292	1.46541	1.999788	1.996
2023-04-17 15:40:09	110415465.707685	19.0	36.656792	1.465262	1.999828	1.99
2023-04-17 15:40:09	112636296.6391	19.0	36.664396	1.465306	2.000004	1.992
2023-04-17 15:40:09	114861569.232378	19.0	36.657146	1.465396	1.999923	1.992
2023-04-17 15:40:10	117091292.370843	19.0	36.659937	1.46541	1.999916	1.989
2023-04-17 15:40:10	119325474.955585	19.0	36.656667	1.465336	1.999788	1.988
2023-04-17 15:40:11	121564125.905496	19.0	36.652437	1.465321	1.999876	1.988
2023-04-17 15:40:11	123807254.157307	19.0	36.653146	1.465292	1.999931	1.981
2023-04-17 15:40:11	126054868.665622	19.0	36.644292	1.465381	1.999964	1.978
2023-04-17 15:40:12	128306978.402953	19.0	36.650354	1.465485	1.999931	1.979
2023-04-17 15:40:12	130563592.359759	19.0	36.653875	1.465396	1.999859	1.986
2023-04-17 15:40:13	132824719.544478	19.0	36.644458	1.465351	1.999859	1.987
2023-04-17 15:40:13	135090368.983567	19.0	36.652729	1.465277	1.999876	1.992
2023-04-17 15:40:13	137360549.721534	19.0	36.655896	1.465277	2.000011	1.986
2023-04-17 15:40:14	139635270.820978	19.0	36.644646	1.465396	2.000004	1.987
2023-04-17 15:40:14	141914541.362619	19.0	36.648333	1.465321	1.999923	1.992
2023-04-17 15:40:15	144198370.445345	19.0	36.646021	1.465128	1.999859	1.99
2023-04-17 15:40:15	146486767.186235	19.0	36.645292	1.464965	1.999892	1.99
2023-04-17 15:40:16	148779740.720608	19.0	36.651312	1.465068	1.999979	1.993
2023-04-17 15:40:16	151077300.202049	19.0	36.659521	1.465098	1.999947	1.993
2023-04-17 15:40:16	153379454.802453	19.0	36.662208	1.465098	1.999907	1.995
2023-04-17 15:40:17	155686213.712058	19.0	36.648458	1.465039	1.999748	1.989
2023-04-17 15:40:17	157997586.139482	19.0	36.651958	1.46489	1.99982	1.989
2023-04-17 15:40:18	160313581.311761	19.0	36.657917	1.464965	1.999907	1.993
2023-04-17 15:40:18	162634208.474385	19.0	36.654167	1.465187	2.000067	1.987
2023-04-17 15:40:18	164959476.891333	19.0	36.65625	1.465158	2.000051	1.989
2023-04-17 15:40:19	167289395.845116	19.0	36.656312	1.465292	1.999964	1.99
