2023-03-30 18:56:54	50000000.0	10.0	7.089872	6.987611	1.056143
2023-03-30 18:56:54	52100000.0	10.0	7.088972	6.987403	1.055703
2023-03-30 18:56:55	54204200.0	10.0	7.090228	6.987046	1.055959
2023-03-30 18:56:55	56312608.4	10.0	7.089543	6.986913	1.055735
2023-03-30 18:56:56	58425233.6168	10.0	7.090114	6.987536	1.056215
2023-03-30 18:56:56	60542084.084034	10.0	7.090843	6.987299	1.056047
2023-03-30 18:56:57	62663168.252202	10.0	7.089214	6.987373	1.056207
2023-03-30 18:56:57	64788494.588706	10.0	7.090643	6.987389	1.055999
2023-03-30 18:56:58	66918071.577883	10.0	7.089457	6.987285	1.055815
2023-03-30 18:56:58	69051907.721039	10.0	7.088429	6.987269	1.055767
2023-03-30 18:56:59	71190011.536481	10.0	7.088657	6.987536	1.055831
2023-03-30 18:57:00	73332391.559554	10.0	7.090158	6.987373	1.056207
2023-03-30 18:57:00	75479056.342673	10.0	7.089228	6.987164	1.055591
2023-03-30 18:57:01	77630014.455359	10.0	7.092272	6.987552	1.055887
2023-03-30 18:57:01	79785274.484269	10.0	7.090385	6.987389	1.055655
2023-03-30 18:57:02	81944845.033238	10.0	7.090871	6.987285	1.056095
2023-03-30 18:57:02	84108734.723304	10.0	7.093214	6.988161	1.055927
2023-03-30 18:57:03	86276952.192751	10.0	7.088143	6.988265	1.055847
2023-03-30 18:57:03	88449506.097137	10.0	7.089929	6.987358	1.056095
2023-03-30 18:57:04	90626405.109331	10.0	7.090843	6.987418	1.056103
2023-03-30 18:57:04	92807657.91955	10.0	7.089657	6.987462	1.056039
2023-03-30 18:57:05	94993273.235389	10.0	7.090357	6.986808	1.056159
2023-03-30 18:57:05	97183259.781859	10.0	7.092728	6.987418	1.056023
2023-03-30 18:57:06	99377626.301423	10.0	7.0904	6.988042	1.056023
2023-03-30 18:57:06	101576381.554026	10.0	7.089786	6.988087	1.056119
2023-03-30 18:57:07	103779534.317134	10.0	7.088399	6.98782	1.056215
2023-03-30 18:57:07	105987093.385768	10.0	7.088357	6.987716	1.055799
2023-03-30 18:57:08	108199067.57254	10.0	7.087928	6.987477	1.056015
2023-03-30 18:57:08	110415465.707685	10.0	7.089043	6.98764	1.055959
2023-03-30 18:57:09	112636296.6391	10.0	7.090271	6.987804	1.056079
2023-03-30 18:57:09	114861569.232378	10.0	7.092172	6.98776	1.056167
2023-03-30 18:57:10	117091292.370843	10.0	7.088943	6.987522	1.055951
2023-03-30 18:57:11	119325474.955585	10.0	7.090371	6.987625	1.055879
2023-03-30 18:57:11	121564125.905496	10.0	7.088486	6.98779	1.055711
2023-03-30 18:57:12	123807254.157307	10.0	7.089729	6.98779	1.055551
2023-03-30 18:57:12	126054868.665622	10.0	7.089742	6.987448	1.055248
2023-03-30 18:57:13	128306978.402953	10.0	7.087657	6.987285	1.055559
2023-03-30 18:57:13	130563592.359759	10.0	7.090443	6.987344	1.055496
2023-03-30 18:57:14	132824719.544478	10.0	7.092515	6.987061	1.055455
2023-03-30 18:57:14	135090368.983567	10.0	7.089942	6.987329	1.055887
2023-03-30 18:57:15	137360549.721534	10.0	7.090029	6.987477	1.05548
2023-03-30 18:57:15	139635270.820978	10.0	7.090243	6.987536	1.055311
2023-03-30 18:57:16	141914541.362619	10.0	7.089886	6.987983	1.055671
2023-03-30 18:57:16	144198370.445345	10.0	7.090786	6.987656	1.055983
2023-03-30 18:57:17	146486767.186235	10.0	7.089514	6.987893	1.055935
2023-03-30 18:57:17	148779740.720608	10.0	7.092614	6.988161	1.055543
2023-03-30 18:57:18	151077300.202049	10.0	7.090114	6.988176	1.055399
2023-03-30 18:57:18	153379454.802453	10.0	7.090128	6.988132	1.054816
2023-03-30 18:57:19	155686213.712058	10.0	7.091285	6.987983	1.05476
2023-03-30 18:57:19	157997586.139482	10.0	7.0926	6.987864	1.054105
2023-03-30 18:57:20	160313581.311761	10.0	7.092515	6.987893	1.054128
2023-03-30 18:57:20	162634208.474385	10.0	7.091843	6.987864	1.05432
2023-03-30 18:57:21	164959476.891333	10.0	7.09	6.987879	1.054632
2023-03-30 18:57:21	167289395.845116	10.0	7.089828	6.988071	1.055152
2023-03-30 18:57:22	169623974.636806	10.0	7.090871	6.987967	1.054704
2023-03-30 18:57:23	171963222.58608	10.0	7.091571	6.988071	1.05476
2023-03-30 18:57:23	174307149.031252	10.0	7.0929	6.988161	1.054968
2023-03-30 18:57:24	176655763.329315	10.0	7.092743	6.987908	1.054928
2023-03-30 18:57:24	179009074.855973	10.0	7.092771	6.988101	1.055144
2023-03-30 18:57:25	181367093.005685	10.0	7.091185	6.987864	1.054808
2023-03-30 18:57:25	183729827.191697	10.0	7.088486	6.987893	1.054472
2023-03-30 18:57:26	186097286.84608	10.0	7.0906	6.987879	1.054065
2023-03-30 18:57:26	188469481.419772	10.0	7.089672	6.988042	1.053889
2023-03-30 18:57:27	190846420.382612	10.0	7.089585	6.988251	1.054272
2023-03-30 18:57:27	193228113.223377	10.0	7.090258	6.988042	1.054984
2023-03-30 18:57:28	195614569.449824	10.0	7.091228	6.987834	1.055423
2023-03-30 18:57:28	198005798.588723	10.0	7.091614	6.98776	1.055503
2023-03-30 18:57:29	200401810.185901	10.0	7.089228	6.987373	1.05496
2023-03-30 18:57:29	202802613.806273	10.0	7.089328	6.987492	1.054824
2023-03-30 18:57:30	205208219.033885	10.0	7.089685	6.987625	1.053697
2023-03-30 18:57:30	207618635.471953	10.0	7.087786	6.987224	1.053161
2023-03-30 18:57:31	210033872.742897	10.0	7.089929	6.988176	1.052865
2023-03-30 18:57:31	212453940.488383	10.0	7.091971	6.987849	1.053025
2023-03-30 18:57:32	214878848.369359	10.0	7.092129	6.98831	1.052697
2023-03-30 18:57:32	217308606.066098	10.0	7.092199	6.988265	1.052617
2023-03-30 18:57:33	219743223.27823	10.0	7.092443	6.988221	1.052562
2023-03-30 18:57:34	222182709.724787	10.0	7.093642	6.988176	1.052002
2023-03-30 18:57:34	224627075.144236	10.0	7.090428	6.988132	1.052505
2023-03-30 18:57:35	227076329.294525	10.0	7.091257	6.988116	1.051722
2023-03-30 18:57:35	229530481.953114	10.0	7.090829	6.988042	1.05189
2023-03-30 18:57:36	231989542.91702	10.0	7.092443	6.987967	1.051898
2023-03-30 18:57:36	234453522.002854	10.0	7.091928	6.988265	1.05205
2023-03-30 18:57:37	236922429.04686	10.0	7.089742	6.987967	1.05117
