2023-03-29 15:36:37	50000000.0	19.0	5.070385
2023-03-29 15:36:37	52100000.0	19.0	5.0709
2023-03-29 15:36:38	54204200.0	19.0	5.070643
2023-03-29 15:36:38	56312608.4	19.0	5.071028
2023-03-29 15:36:39	58425233.6168	19.0	5.071443
2023-03-29 15:36:39	60542084.084034	19.0	5.071
2023-03-29 15:36:40	62663168.252202	19.0	5.070814
2023-03-29 15:36:41	64788494.588706	19.0	5.070614
2023-03-29 15:36:41	66918071.577883	19.0	5.070385
2023-03-29 15:36:42	69051907.721039	19.0	5.069886
2023-03-29 15:36:42	71190011.536481	19.0	5.0704
2023-03-29 15:36:43	73332391.559554	19.0	5.070257
2023-03-29 15:36:43	75479056.342673	19.0	5.070586
2023-03-29 15:36:44	77630014.455359	19.0	5.0701
2023-03-29 15:36:44	79785274.484269	19.0	5.070886
2023-03-29 15:36:45	81944845.033238	19.0	5.070629
2023-03-29 15:36:45	84108734.723304	19.0	5.0712
2023-03-29 15:36:46	86276952.192751	19.0	5.070929
2023-03-29 15:36:46	88449506.097137	19.0	5.0706
2023-03-29 15:36:47	90626405.109331	19.0	5.070385
2023-03-29 15:36:47	92807657.91955	19.0	5.071086
2023-03-29 15:36:48	94993273.235389	19.0	5.070728
2023-03-29 15:36:48	97183259.781859	19.0	5.071328
2023-03-29 15:36:49	99377626.301423	19.0	5.070471
2023-03-29 15:36:49	101576381.554026	19.0	5.070285
2023-03-29 15:36:50	103779534.317134	19.0	5.070471
2023-03-29 15:36:51	105987093.385768	19.0	5.070415
2023-03-29 15:36:51	108199067.57254	19.0	5.070643
2023-03-29 15:36:52	110415465.707685	19.0	5.070943
2023-03-29 15:36:52	112636296.6391	19.0	5.070743
2023-03-29 15:36:53	114861569.232378	19.0	5.070714
2023-03-29 15:36:53	117091292.370843	19.0	5.071114
2023-03-29 15:36:54	119325474.955585	19.0	5.070486
2023-03-29 15:36:54	121564125.905496	19.0	5.0703
2023-03-29 15:36:55	123807254.157307	19.0	5.070186
2023-03-29 15:36:55	126054868.665622	19.0	5.0707
2023-03-29 15:36:56	128306978.402953	19.0	5.070415
2023-03-29 15:36:56	130563592.359759	19.0	5.069843
2023-03-29 15:36:57	132824719.544478	19.0	5.070415
2023-03-29 15:36:57	135090368.983567	19.0	5.070757
2023-03-29 15:36:58	137360549.721534	19.0	5.071086
2023-03-29 15:36:58	139635270.820978	19.0	5.0703
2023-03-29 15:36:59	141914541.362619	19.0	5.070457
2023-03-29 15:36:59	144198370.445345	19.0	5.070271
2023-03-29 15:37:00	146486767.186235	19.0	5.069929
2023-03-29 15:37:01	148779740.720608	19.0	5.069985
2023-03-29 15:37:01	151077300.202049	19.0	5.0697
2023-03-29 15:37:02	153379454.802453	19.0	5.070128
2023-03-29 15:37:02	155686213.712058	19.0	5.0701
2023-03-29 15:37:03	157997586.139482	19.0	5.071286
2023-03-29 15:37:03	160313581.311761	19.0	5.070743
2023-03-29 15:37:04	162634208.474385	19.0	5.070428
2023-03-29 15:37:04	164959476.891333	19.0	5.070771
2023-03-29 15:37:05	167289395.845116	19.0	5.070186
2023-03-29 15:37:05	169623974.636806	19.0	5.070714
2023-03-29 15:37:06	171963222.58608	19.0	5.070285
2023-03-29 15:37:06	174307149.031252	19.0	5.070728
2023-03-29 15:37:07	176655763.329315	19.0	5.070415
2023-03-29 15:37:07	179009074.855973	19.0	5.070514
2023-03-29 15:37:08	181367093.005685	19.0	5.070029
2023-03-29 15:37:08	183729827.191697	19.0	5.069843
2023-03-29 15:37:09	186097286.84608	19.0	5.070329
2023-03-29 15:37:09	188469481.419772	19.0	5.070385
2023-03-29 15:37:10	190846420.382612	19.0	5.070329
2023-03-29 15:37:10	193228113.223377	19.0	5.070629
2023-03-29 15:37:11	195614569.449824	19.0	5.070257
2023-03-29 15:37:12	198005798.588723	19.0	5.070543
2023-03-29 15:37:12	200401810.185901	19.0	5.070886
2023-03-29 15:37:13	202802613.806273	19.0	5.0699
2023-03-29 15:37:13	205208219.033885	19.0	5.070029
2023-03-29 15:37:14	207618635.471953	19.0	5.070843
2023-03-29 15:37:14	210033872.742897	19.0	5.070843
2023-03-29 15:37:15	212453940.488383	19.0	5.070714
2023-03-29 15:37:15	214878848.369359	19.0	5.070443
2023-03-29 15:37:16	217308606.066098	19.0	5.070285
2023-03-29 15:37:16	219743223.27823	19.0	5.070629
