2023-02-23 16:18:56	50000000.0	19.0	19.04132
2023-02-23 16:18:57	51050000.0	19.0	19.04123
2023-02-23 16:18:57	52101050.0	19.0	19.0416
2023-02-23 16:18:58	53153151.05	19.0	19.04288
2023-02-23 16:18:58	54206304.201	19.0	19.04283
2023-02-23 16:18:59	55260510.505	19.0	19.04357
2023-02-23 16:18:59	56315771.016	19.0	19.04946
2023-02-23 16:19:00	57372086.787	19.0	19.04743
2023-02-23 16:19:00	58429458.874	19.0	19.05257
2023-02-23 16:19:01	59487888.333	19.0	19.05071
2023-02-23 16:19:01	60547376.221	19.0	19.04794
2023-02-23 16:19:02	61607923.597	19.0	19.04451
2023-02-23 16:19:02	62669531.521	19.0	19.0428
2023-02-23 16:19:03	63732201.053	19.0	19.04174
2023-02-23 16:19:03	64795933.254	19.0	19.04109
2023-02-23 16:19:04	65860729.187	19.0	19.04826
2023-02-23 16:19:04	66926589.916	19.0	19.0526
2023-02-23 16:19:05	67993516.506	19.0	19.05277
2023-02-23 16:19:05	69061510.023	19.0	19.05277
2023-02-23 16:19:06	70130571.533	19.0	19.054
2023-02-23 16:19:06	71200702.105	19.0	19.04983
2023-02-23 16:19:07	72271902.807	19.0	19.05523
2023-02-23 16:19:08	73344174.71	19.0	19.05237
2023-02-23 16:19:08	74417518.885	19.0	19.05217
2023-02-23 16:19:09	75491936.404	19.0	19.04997
2023-02-23 16:19:09	76567428.34	19.0	19.0444
2023-02-23 16:19:10	77643995.768	19.0	19.04203
2023-02-23 16:19:10	78721639.764	19.0	19.04134
2023-02-23 16:19:11	79800361.404	19.0	19.04206
2023-02-23 16:19:11	80880161.765	19.0	19.04151
2023-02-23 16:19:12	81961041.927	19.0	19.04311
2023-02-23 16:19:12	83043002.969	19.0	19.04228
2023-02-23 16:19:13	84126045.972	19.0	19.04254
2023-02-23 16:19:13	85210172.018	19.0	19.04317
2023-02-23 16:19:14	86295382.19	19.0	19.04374
2023-02-23 16:19:14	87381677.572	19.0	19.0426
2023-02-23 16:19:15	88469059.25	19.0	19.04631
2023-02-23 16:19:15	89557528.309	19.0	19.04451
2023-02-23 16:19:16	90647085.837	19.0	19.04726
2023-02-23 16:19:16	91737732.923	19.0	19.04863
2023-02-23 16:19:17	92829470.656	19.0	19.0544
2023-02-23 16:19:17	93922300.127	19.0	19.05506
2023-02-23 16:19:18	95016222.427	19.0	19.05034
2023-02-23 16:19:18	96111238.649	19.0	19.0484
2023-02-23 16:19:19	97207349.888	19.0	19.045
2023-02-23 16:19:19	98304557.238	19.0	19.04366
2023-02-23 16:19:20	99402861.795	19.0	19.04303
2023-02-23 16:19:20	100502264.657	19.0	19.0422
2023-02-23 16:19:21	101602766.922	19.0	19.04368
2023-02-23 16:19:21	102704369.689	19.0	19.04351
2023-02-23 16:19:22	103807074.059	19.0	19.04671
